timestamp,lmp_usd_per_mwh
2022-01-02 16:00:00+00:00,68.37476519854923
2022-01-02 17:00:00+00:00,66.2863201416678
2022-01-02 18:00:00+00:00,61.88430079724209
2022-01-02 19:00:00+00:00,55.18020377864271
2022-01-02 20:00:00+00:00,49.02807033302426
2022-01-02 21:00:00+00:00,52.68941784606677
2022-01-02 22:00:00+00:00,54.227586669616855
2022-01-02 23:00:00+00:00,60.52552595613751
2022-01-03 00:00:00+00:00,57.33288959624857
2022-01-03 01:00:00+00:00,49.05913150955846
2022-01-03 02:00:00+00:00,57.49802963719852
2022-01-03 03:00:00+00:00,54.40179659302673
2022-01-03 04:00:00+00:00,52.595008313213356
2022-01-03 05:00:00+00:00,58.01667808682184
2022-01-03 06:00:00+00:00,59.33998518722407
2022-01-03 07:00:00+00:00,58.074721562751854
2022-01-03 08:00:00+00:00,50.702787163568644
2022-01-03 09:00:00+00:00,56.94601252815676
2022-01-03 10:00:00+00:00,63.85687509019001
2022-01-03 11:00:00+00:00,70.0424189165094
2022-01-03 12:00:00+00:00,67.08295555879008
2022-01-03 13:00:00+00:00,71.14408549905426
2022-01-03 14:00:00+00:00,68.77806130364077
2022-01-03 15:00:00+00:00,68.11432831402375
2022-01-03 16:00:00+00:00,73.97125015571149
2022-01-03 17:00:00+00:00,73.74324301914179
2022-01-03 18:00:00+00:00,65.17065094980391
2022-01-03 19:00:00+00:00,65.26671216925561
2022-01-03 20:00:00+00:00,57.574592620668405
2022-01-03 21:00:00+00:00,54.85780160173665
2022-01-03 22:00:00+00:00,60.098024253475984
2022-01-03 23:00:00+00:00,65.07773852904404
2022-01-04 00:00:00+00:00,59.07275090464654
2022-01-04 01:00:00+00:00,63.87286967452764
2022-01-04 02:00:00+00:00,47.19463913252989
2022-01-04 03:00:00+00:00,57.905799925949786
2022-01-04 04:00:00+00:00,56.787712805326876
2022-01-04 05:00:00+00:00,54.37857495379418
2022-01-04 06:00:00+00:00,55.783469424064144
2022-01-04 07:00:00+00:00,46.85810008069294
2022-01-04 08:00:00+00:00,51.62279715517353
2022-01-04 09:00:00+00:00,60.13245903965754
2022-01-04 10:00:00+00:00,69.25181595240016
2022-01-04 11:00:00+00:00,64.77653149268289
2022-01-04 12:00:00+00:00,67.0653691420442
2022-01-04 13:00:00+00:00,70.22381066751346
2022-01-04 14:00:00+00:00,76.09495890866899
2022-01-04 15:00:00+00:00,73.44997589582887
2022-01-04 16:00:00+00:00,68.29730464998617
2022-01-04 17:00:00+00:00,69.76863580089253
2022-01-04 18:00:00+00:00,64.52536940855182
2022-01-04 19:00:00+00:00,62.43962682192163
2022-01-04 20:00:00+00:00,52.36729277013798
2022-01-04 21:00:00+00:00,56.34233058587794
2022-01-04 22:00:00+00:00,55.22355250274093
2022-01-04 23:00:00+00:00,52.739105300182864
2022-01-05 00:00:00+00:00,59.63223731458788
2022-01-05 01:00:00+00:00,59.41052730568832
2022-01-05 02:00:00+00:00,58.08350376900374
2022-01-05 03:00:00+00:00,56.252196626140744
2022-01-05 04:00:00+00:00,51.09186207996194
2022-01-05 05:00:00+00:00,54.18057218275414
2022-01-05 06:00:00+00:00,49.5969211641026
2022-01-05 07:00:00+00:00,47.53216868230316
2022-01-05 08:00:00+00:00,49.680628256108236
2022-01-05 09:00:00+00:00,55.2893236953409
2022-01-05 10:00:00+00:00,67.82219391292769
2022-01-05 11:00:00+00:00,63.75228635404908
2022-01-05 12:00:00+00:00,67.90791099812003
2022-01-05 13:00:00+00:00,68.98141315698933
2022-01-05 14:00:00+00:00,62.08861275036166
2022-01-05 15:00:00+00:00,68.88762514363499
2022-01-05 16:00:00+00:00,69.10824949203965
2022-01-05 17:00:00+00:00,77.5669068046937
2022-01-05 18:00:00+00:00,63.17890567278548
2022-01-05 19:00:00+00:00,60.17577616481806
2022-01-05 20:00:00+00:00,52.89323871292782
2022-01-05 21:00:00+00:00,50.47929078100183
2022-01-05 22:00:00+00:00,58.6371550746058
2022-01-05 23:00:00+00:00,59.32025777185275
2022-01-06 00:00:00+00:00,59.369306603732376
2022-01-06 01:00:00+00:00,51.649058807587366
2022-01-06 02:00:00+00:00,60.343096897891954
2022-01-06 03:00:00+00:00,48.26840147798141
2022-01-06 04:00:00+00:00,55.87380199835974
2022-01-06 05:00:00+00:00,62.683326269818735
2022-01-06 06:00:00+00:00,49.54778230649063
2022-01-06 07:00:00+00:00,50.4197017108056
2022-01-06 08:00:00+00:00,52.17748572847477
2022-01-06 09:00:00+00:00,53.95188788723028
2022-01-06 10:00:00+00:00,53.491512521964864
2022-01-06 11:00:00+00:00,64.19973731987452
2022-01-06 12:00:00+00:00,63.20818606069349
2022-01-06 13:00:00+00:00,72.21204578851327
2022-01-06 14:00:00+00:00,67.6252797998926
2022-01-06 15:00:00+00:00,77.07962711443821
2022-01-06 16:00:00+00:00,65.89099045905465
2022-01-06 17:00:00+00:00,65.10681524089055
2022-01-06 18:00:00+00:00,65.7912765228718
2022-01-06 19:00:00+00:00,55.028507436701965
2022-01-06 20:00:00+00:00,57.67462468764744
2022-01-06 21:00:00+00:00,63.025954000712154
2022-01-06 22:00:00+00:00,52.66801674026701
2022-01-06 23:00:00+00:00,60.7340375112969
2022-01-07 00:00:00+00:00,60.429826432617446
2022-01-07 01:00:00+00:00,62.354123967267434
2022-01-07 02:00:00+00:00,53.87594872058183
2022-01-07 03:00:00+00:00,52.619086797301385
2022-01-07 04:00:00+00:00,59.07020081499176
2022-01-07 05:00:00+00:00,57.26296191934894
2022-01-07 06:00:00+00:00,57.69729727506711
2022-01-07 07:00:00+00:00,57.69165325183478
2022-01-07 08:00:00+00:00,53.11093272330672
2022-01-07 09:00:00+00:00,60.822016863886255
2022-01-07 10:00:00+00:00,64.86474461644397
2022-01-07 11:00:00+00:00,65.31899944371362
2022-01-07 12:00:00+00:00,78.61059492598234
2022-01-07 13:00:00+00:00,74.95616518561195
2022-01-07 14:00:00+00:00,68.94890823756909
2022-01-07 15:00:00+00:00,75.88891162041087
2022-01-07 16:00:00+00:00,67.41098819724297
2022-01-07 17:00:00+00:00,73.23183275428642
2022-01-07 18:00:00+00:00,71.49350482490821
2022-01-07 19:00:00+00:00,59.467196602063694
2022-01-07 20:00:00+00:00,62.29003824823296
2022-01-07 21:00:00+00:00,60.07710820922634
2022-01-07 22:00:00+00:00,61.48562051468098
2022-01-07 23:00:00+00:00,65.98680076244395
2022-01-08 00:00:00+00:00,57.68674718631183
2022-01-08 01:00:00+00:00,55.261829549202425
2022-01-08 02:00:00+00:00,54.38222606463062
2022-01-08 03:00:00+00:00,54.70931047272541
2022-01-08 04:00:00+00:00,57.103084501409846
2022-01-08 05:00:00+00:00,58.42023431037679
2022-01-08 06:00:00+00:00,56.07238267121578
2022-01-08 07:00:00+00:00,58.31415460180765
2022-01-08 08:00:00+00:00,55.103641036834894
2022-01-08 09:00:00+00:00,64.94662321486868
2022-01-08 10:00:00+00:00,62.03812260837427
2022-01-08 11:00:00+00:00,78.04372110878498
2022-01-08 12:00:00+00:00,71.79490173071228
2022-01-08 13:00:00+00:00,68.20809791519636
2022-01-08 14:00:00+00:00,67.89167006167145
2022-01-08 15:00:00+00:00,74.17021054752604
2022-01-08 16:00:00+00:00,70.19721063433228
2022-01-08 17:00:00+00:00,71.63928904181026
2022-01-08 18:00:00+00:00,67.84199062799654
2022-01-08 19:00:00+00:00,61.79630457911864
2022-01-08 20:00:00+00:00,55.02397429134381
2022-01-08 21:00:00+00:00,53.580571391265735
2022-01-08 22:00:00+00:00,57.84035658984353
2022-01-08 23:00:00+00:00,63.076082605643776
2022-01-09 00:00:00+00:00,60.270499724295085
2022-01-09 01:00:00+00:00,54.17200254762479
2022-01-09 02:00:00+00:00,58.812772801061115
2022-01-09 03:00:00+00:00,58.152143094883044
2022-01-09 04:00:00+00:00,52.073039680302095
2022-01-09 05:00:00+00:00,55.37487439242216
2022-01-09 06:00:00+00:00,55.099851714513676
2022-01-09 07:00:00+00:00,50.722943719741046
2022-01-09 08:00:00+00:00,55.731937220363214
2022-01-09 09:00:00+00:00,60.17813058058714
2022-01-09 10:00:00+00:00,66.01803845635816
2022-01-09 11:00:00+00:00,68.32199052955181
2022-01-09 12:00:00+00:00,60.909030120047014
2022-01-09 13:00:00+00:00,64.60020284838899
2022-01-09 14:00:00+00:00,71.39690943847029
2022-01-09 15:00:00+00:00,71.7760548701783
2022-01-09 16:00:00+00:00,71.38633388735049
2022-01-09 17:00:00+00:00,82.00574317313118
2022-01-09 18:00:00+00:00,66.19954763907921
2022-01-09 19:00:00+00:00,64.45852929966293
2022-01-09 20:00:00+00:00,59.57001233178169
2022-01-09 21:00:00+00:00,58.59897388470253
2022-01-09 22:00:00+00:00,55.07767229410297
2022-01-09 23:00:00+00:00,59.68949644455224
2022-01-10 00:00:00+00:00,52.928566463215645
2022-01-10 01:00:00+00:00,54.71220773608239
2022-01-10 02:00:00+00:00,53.515259905446264
2022-01-10 03:00:00+00:00,53.0387315706305
2022-01-10 04:00:00+00:00,61.000375371461516
2022-01-10 05:00:00+00:00,44.10604682161083
2022-01-10 06:00:00+00:00,55.62303064590786
2022-01-10 07:00:00+00:00,47.07696203733006
2022-01-10 08:00:00+00:00,51.09119005940252
2022-01-10 09:00:00+00:00,61.223073821214854
2022-01-10 10:00:00+00:00,61.511420111613646
2022-01-10 11:00:00+00:00,61.003150106448494
2022-01-10 12:00:00+00:00,66.26238291356117
2022-01-10 13:00:00+00:00,74.81390040760212
2022-01-10 14:00:00+00:00,69.8135612201581
2022-01-10 15:00:00+00:00,72.72230805888859
2022-01-10 16:00:00+00:00,69.02899352785766
2022-01-10 17:00:00+00:00,61.07107480616266
2022-01-10 18:00:00+00:00,72.32672477247955
2022-01-10 19:00:00+00:00,62.88224316738646
2022-01-10 20:00:00+00:00,48.54615573422162
2022-01-10 21:00:00+00:00,58.69571469572243
2022-01-10 22:00:00+00:00,56.868993167391096
2022-01-10 23:00:00+00:00,63.7544590833827
2022-01-11 00:00:00+00:00,56.52107027690024
2022-01-11 01:00:00+00:00,58.77722430618247
2022-01-11 02:00:00+00:00,61.115652282755164
2022-01-11 03:00:00+00:00,61.68183042170007
2022-01-11 04:00:00+00:00,51.6574008113669
2022-01-11 05:00:00+00:00,54.744199700432276
2022-01-11 06:00:00+00:00,54.052136169512465
2022-01-11 07:00:00+00:00,52.659477476889016
2022-01-11 08:00:00+00:00,63.57701176049123
2022-01-11 09:00:00+00:00,62.67678005986654
2022-01-11 10:00:00+00:00,60.46372054202936
2022-01-11 11:00:00+00:00,72.84178890206049
2022-01-11 12:00:00+00:00,81.77617181952176
2022-01-11 13:00:00+00:00,80.26445641809174
2022-01-11 14:00:00+00:00,70.68269037152871
2022-01-11 15:00:00+00:00,74.16938733346792
2022-01-11 16:00:00+00:00,78.9887079547113
2022-01-11 17:00:00+00:00,68.09812121435507
2022-01-11 18:00:00+00:00,69.01431991477172
2022-01-11 19:00:00+00:00,67.47836919522099
2022-01-11 20:00:00+00:00,57.39518493154398
2022-01-11 21:00:00+00:00,62.08654638195173
2022-01-11 22:00:00+00:00,49.71444982994759
2022-01-11 23:00:00+00:00,59.02869375479615
2022-01-12 00:00:00+00:00,62.094512547601326
2022-01-12 01:00:00+00:00,58.020984295753536
2022-01-12 02:00:00+00:00,69.1318308789865
2022-01-12 03:00:00+00:00,55.225516103980596
2022-01-12 04:00:00+00:00,58.0585333008608
2022-01-12 05:00:00+00:00,58.950734983485226
2022-01-12 06:00:00+00:00,63.203993920454344
2022-01-12 07:00:00+00:00,50.35253073547609
2022-01-12 08:00:00+00:00,59.93650783386121
2022-01-12 09:00:00+00:00,58.79224177585265
2022-01-12 10:00:00+00:00,59.138246611018225
2022-01-12 11:00:00+00:00,68.51168610913359
2022-01-12 12:00:00+00:00,70.45622600217317
2022-01-12 13:00:00+00:00,69.20492169554792
2022-01-12 14:00:00+00:00,72.3550022817385
2022-01-12 15:00:00+00:00,70.58250759488624
2022-01-12 16:00:00+00:00,70.2563648034315
2022-01-12 17:00:00+00:00,70.49565941526063
2022-01-12 18:00:00+00:00,70.96211920421251
2022-01-12 19:00:00+00:00,56.007235027134264
2022-01-12 20:00:00+00:00,65.92533647290644
2022-01-12 21:00:00+00:00,50.04744899617301
2022-01-12 22:00:00+00:00,57.44610017732369
2022-01-12 23:00:00+00:00,62.00786162287981
2022-01-13 00:00:00+00:00,60.428837209252215
2022-01-13 01:00:00+00:00,56.516562619929715
2022-01-13 02:00:00+00:00,55.86270318660724
2022-01-13 03:00:00+00:00,55.55702002864663
2022-01-13 04:00:00+00:00,52.58546302882047
2022-01-13 05:00:00+00:00,59.08483669757405
2022-01-13 06:00:00+00:00,58.760924873942706
2022-01-13 07:00:00+00:00,54.99979460297051
2022-01-13 08:00:00+00:00,60.893723316999825
2022-01-13 09:00:00+00:00,62.45903852490577
2022-01-13 10:00:00+00:00,68.32940176460072
2022-01-13 11:00:00+00:00,71.41558687484009
2022-01-13 12:00:00+00:00,67.85024059459045
2022-01-13 13:00:00+00:00,72.18545635548432
2022-01-13 14:00:00+00:00,78.15349191443931
2022-01-13 15:00:00+00:00,77.53845410812303
2022-01-13 16:00:00+00:00,73.22597804693763
2022-01-13 17:00:00+00:00,70.78027054317114
2022-01-13 18:00:00+00:00,71.7685520910784
2022-01-13 19:00:00+00:00,60.98296311249274
2022-01-13 20:00:00+00:00,62.689051118895755
2022-01-13 21:00:00+00:00,60.096718714899794
2022-01-13 22:00:00+00:00,60.60494476720788
2022-01-13 23:00:00+00:00,65.95274717679199
2022-01-14 00:00:00+00:00,65.37811988455792
2022-01-14 01:00:00+00:00,64.7077372881818
2022-01-14 02:00:00+00:00,65.87050433458627
2022-01-14 03:00:00+00:00,60.88618081299864
2022-01-14 04:00:00+00:00,62.68586879077246
2022-01-14 05:00:00+00:00,58.25056627053267
2022-01-14 06:00:00+00:00,60.22209653866484
2022-01-14 07:00:00+00:00,58.491307881883436
2022-01-14 08:00:00+00:00,59.374064811214744
2022-01-14 09:00:00+00:00,64.89727323067412
2022-01-14 10:00:00+00:00,63.04701309803409
2022-01-14 11:00:00+00:00,77.97049675060869
2022-01-14 12:00:00+00:00,67.44279190539216
2022-01-14 13:00:00+00:00,68.63427865525709
2022-01-14 14:00:00+00:00,79.36433202193693
2022-01-14 15:00:00+00:00,77.50403318917922
2022-01-14 16:00:00+00:00,74.9506922117754
2022-01-14 17:00:00+00:00,72.34861553144495
2022-01-14 18:00:00+00:00,66.49113680084444
2022-01-14 19:00:00+00:00,59.39362160958792
2022-01-14 20:00:00+00:00,59.24517854838295
2022-01-14 21:00:00+00:00,56.203354320743756
2022-01-14 22:00:00+00:00,63.5157846574166
2022-01-14 23:00:00+00:00,59.11163341899465
2022-01-15 00:00:00+00:00,56.859070417342195
2022-01-15 01:00:00+00:00,58.95075394703947
2022-01-15 02:00:00+00:00,61.673317165940695
2022-01-15 03:00:00+00:00,57.43028916516698
2022-01-15 04:00:00+00:00,55.94183221919594
2022-01-15 05:00:00+00:00,60.834601570642356
2022-01-15 06:00:00+00:00,60.59624294751812
2022-01-15 07:00:00+00:00,57.332586550630396
2022-01-15 08:00:00+00:00,57.500204418302225
2022-01-15 09:00:00+00:00,64.16989956839168
2022-01-15 10:00:00+00:00,61.430074672519794
2022-01-15 11:00:00+00:00,65.03208740798256
2022-01-15 12:00:00+00:00,69.57847161144552
2022-01-15 13:00:00+00:00,73.57933796267149
2022-01-15 14:00:00+00:00,76.79104534403241
2022-01-15 15:00:00+00:00,80.95000764891131
2022-01-15 16:00:00+00:00,76.14744213594045
2022-01-15 17:00:00+00:00,69.50405845317654
2022-01-15 18:00:00+00:00,66.8111093221395
2022-01-15 19:00:00+00:00,59.69206144639361
2022-01-15 20:00:00+00:00,60.224636923244915
2022-01-15 21:00:00+00:00,58.91243214432841
2022-01-15 22:00:00+00:00,61.53259575030209
2022-01-15 23:00:00+00:00,56.88868383295481
2022-01-16 00:00:00+00:00,62.53107290380891
2022-01-16 01:00:00+00:00,66.50964200573081
2022-01-16 02:00:00+00:00,59.739868234233214
2022-01-16 03:00:00+00:00,62.245269566316615
2022-01-16 04:00:00+00:00,64.2477806612715
2022-01-16 05:00:00+00:00,60.913086861506066
2022-01-16 06:00:00+00:00,63.43865479283087
2022-01-16 07:00:00+00:00,62.47742613641588
2022-01-16 08:00:00+00:00,62.96130542557328
2022-01-16 09:00:00+00:00,62.31670684769312
2022-01-16 10:00:00+00:00,68.37090161577267
2022-01-16 11:00:00+00:00,73.19663311468925
2022-01-16 12:00:00+00:00,80.01078383336566
2022-01-16 13:00:00+00:00,77.4608898430187
2022-01-16 14:00:00+00:00,82.15086041324453
2022-01-16 15:00:00+00:00,70.60260075642866
2022-01-16 16:00:00+00:00,76.40288756183585
2022-01-16 17:00:00+00:00,71.04550031619672
2022-01-16 18:00:00+00:00,77.09236803096815
2022-01-16 19:00:00+00:00,61.579555032078595
2022-01-16 20:00:00+00:00,57.589402942169095
2022-01-16 21:00:00+00:00,58.908404375987324
2022-01-16 22:00:00+00:00,51.529809568114445
2022-01-16 23:00:00+00:00,57.99869624282147
2022-01-17 00:00:00+00:00,57.1486699698707
2022-01-17 01:00:00+00:00,60.9179014718371
2022-01-17 02:00:00+00:00,61.17854917851154
2022-01-17 03:00:00+00:00,66.77594567684312
2022-01-17 04:00:00+00:00,63.0404185422113
2022-01-17 05:00:00+00:00,56.71055957657444
2022-01-17 06:00:00+00:00,55.757185702883596
2022-01-17 07:00:00+00:00,60.1940273426559
2022-01-17 08:00:00+00:00,51.91788363876649
2022-01-17 09:00:00+00:00,67.55780403327643
2022-01-17 10:00:00+00:00,69.41123004312269
2022-01-17 11:00:00+00:00,65.45107215960375
2022-01-17 12:00:00+00:00,64.72067904681023
2022-01-17 13:00:00+00:00,77.32273919736477
2022-01-17 14:00:00+00:00,72.0029614107774
2022-01-17 15:00:00+00:00,77.83958630683678
2022-01-17 16:00:00+00:00,65.47100573984225
2022-01-17 17:00:00+00:00,67.52620015467379
2022-01-17 18:00:00+00:00,66.92952709699111
2022-01-17 19:00:00+00:00,63.28756767759614
2022-01-17 20:00:00+00:00,57.851126807667214
2022-01-17 21:00:00+00:00,62.35476974306754
2022-01-17 22:00:00+00:00,55.39989252033792
2022-01-17 23:00:00+00:00,59.42952545554692
2022-01-18 00:00:00+00:00,59.916298631342805
2022-01-18 01:00:00+00:00,61.53511683192714
2022-01-18 02:00:00+00:00,61.95621562652013
2022-01-18 03:00:00+00:00,53.973660176444476
2022-01-18 04:00:00+00:00,51.697250842040326
2022-01-18 05:00:00+00:00,62.79866463333829
2022-01-18 06:00:00+00:00,59.3861240434896
2022-01-18 07:00:00+00:00,55.87210302804446
2022-01-18 08:00:00+00:00,65.38521901296009
2022-01-18 09:00:00+00:00,63.10851296669233
2022-01-18 10:00:00+00:00,71.37236851060824
2022-01-18 11:00:00+00:00,69.41908464795068
2022-01-18 12:00:00+00:00,80.04884772074286
2022-01-18 13:00:00+00:00,80.39594860090045
2022-01-18 14:00:00+00:00,73.17656256051745
2022-01-18 15:00:00+00:00,77.98923399861668
2022-01-18 16:00:00+00:00,74.85566735473826
2022-01-18 17:00:00+00:00,75.04095902751021
2022-01-18 18:00:00+00:00,62.42773553987144
2022-01-18 19:00:00+00:00,64.91085437968178
2022-01-18 20:00:00+00:00,62.63353920633497
2022-01-18 21:00:00+00:00,52.11691053118528
2022-01-18 22:00:00+00:00,55.93005128738367
2022-01-18 23:00:00+00:00,53.24889503935997
2022-01-19 00:00:00+00:00,60.366498149337104
2022-01-19 01:00:00+00:00,64.32403670610582
2022-01-19 02:00:00+00:00,67.09263824731127
2022-01-19 03:00:00+00:00,60.08614730800561
2022-01-19 04:00:00+00:00,64.56648904736365
2022-01-19 05:00:00+00:00,52.61645730495459
2022-01-19 06:00:00+00:00,50.2990982870452
2022-01-19 07:00:00+00:00,57.10690441239752
2022-01-19 08:00:00+00:00,60.27452800603325
2022-01-19 09:00:00+00:00,60.087157881870354
2022-01-19 10:00:00+00:00,56.875287940334815
2022-01-19 11:00:00+00:00,68.87886176117284
2022-01-19 12:00:00+00:00,66.74860836531772
2022-01-19 13:00:00+00:00,76.72576280354545
2022-01-19 14:00:00+00:00,76.33033145419368
2022-01-19 15:00:00+00:00,69.93953669590202
2022-01-19 16:00:00+00:00,69.96527453342294
2022-01-19 17:00:00+00:00,65.32884966175382
2022-01-19 18:00:00+00:00,66.41104515281958
2022-01-19 19:00:00+00:00,66.56914712739
2022-01-19 20:00:00+00:00,54.66090913414191
2022-01-19 21:00:00+00:00,60.59317139945352
2022-01-19 22:00:00+00:00,56.774171866569205
2022-01-19 23:00:00+00:00,56.552143065585504
2022-01-20 00:00:00+00:00,58.54613559927606
2022-01-20 01:00:00+00:00,54.66729954308718
2022-01-20 02:00:00+00:00,56.6045541624262
2022-01-20 03:00:00+00:00,54.46993785022484
2022-01-20 04:00:00+00:00,65.95687283317164
2022-01-20 05:00:00+00:00,57.2633453886239
2022-01-20 06:00:00+00:00,53.120807432832194
2022-01-20 07:00:00+00:00,59.35870024590174
2022-01-20 08:00:00+00:00,57.54963534337634
2022-01-20 09:00:00+00:00,61.65007222221228
2022-01-20 10:00:00+00:00,68.14999927599216
2022-01-20 11:00:00+00:00,72.76996166626196
2022-01-20 12:00:00+00:00,70.16217217062484
2022-01-20 13:00:00+00:00,71.92268556456305
2022-01-20 14:00:00+00:00,74.78621741121474
2022-01-20 15:00:00+00:00,65.73049675213572
2022-01-20 16:00:00+00:00,66.68925953413948
2022-01-20 17:00:00+00:00,76.15129611335509
2022-01-20 18:00:00+00:00,73.25291195300248
2022-01-20 19:00:00+00:00,62.250823373437754
2022-01-20 20:00:00+00:00,61.35551488257814
2022-01-20 21:00:00+00:00,60.31970654781132
2022-01-20 22:00:00+00:00,71.98007392581619
2022-01-20 23:00:00+00:00,64.64990517523921
2022-01-21 00:00:00+00:00,59.98239048581559
2022-01-21 01:00:00+00:00,56.245968214724115
2022-01-21 02:00:00+00:00,53.411902290574886
2022-01-21 03:00:00+00:00,61.16055217608318
2022-01-21 04:00:00+00:00,57.534454715769755
2022-01-21 05:00:00+00:00,56.28846652607369
2022-01-21 06:00:00+00:00,59.30494941487217
2022-01-21 07:00:00+00:00,56.54231842445768
2022-01-21 08:00:00+00:00,67.89388708989068
2022-01-21 09:00:00+00:00,68.25283131505675
2022-01-21 10:00:00+00:00,68.86710906090242
2022-01-21 11:00:00+00:00,79.62087326767828
2022-01-21 12:00:00+00:00,76.8090555108844
2022-01-21 13:00:00+00:00,74.22989653126972
2022-01-21 14:00:00+00:00,83.79176129738596
2022-01-21 15:00:00+00:00,78.94889379175369
2022-01-21 16:00:00+00:00,71.24844586951544
2022-01-21 17:00:00+00:00,72.00016839331728
2022-01-21 18:00:00+00:00,65.83038801910071
2022-01-21 19:00:00+00:00,59.29838013397159
2022-01-21 20:00:00+00:00,64.42040176011432
2022-01-21 21:00:00+00:00,69.27208269520696
2022-01-21 22:00:00+00:00,56.10854103224472
2022-01-21 23:00:00+00:00,64.45205570427545
2022-01-22 00:00:00+00:00,59.575495568862124
2022-01-22 01:00:00+00:00,60.059273246039226
2022-01-22 02:00:00+00:00,59.960150594535186
2022-01-22 03:00:00+00:00,58.11536863571835
2022-01-22 04:00:00+00:00,62.15686602265679
2022-01-22 05:00:00+00:00,58.94065111166864
2022-01-22 06:00:00+00:00,63.44936954774335
2022-01-22 07:00:00+00:00,62.405273701587845
2022-01-22 08:00:00+00:00,62.29775118236556
2022-01-22 09:00:00+00:00,63.20592091307625
2022-01-22 10:00:00+00:00,67.68851977040954
2022-01-22 11:00:00+00:00,76.56513030487957
2022-01-22 12:00:00+00:00,77.06155166194618
2022-01-22 13:00:00+00:00,72.02275213964799
2022-01-22 14:00:00+00:00,76.98356338044798
2022-01-22 15:00:00+00:00,79.50532590511013
2022-01-22 16:00:00+00:00,67.92385866338377
2022-01-22 17:00:00+00:00,74.59868926002397
2022-01-22 18:00:00+00:00,66.29222183485858
2022-01-22 19:00:00+00:00,66.3207416760721
2022-01-22 20:00:00+00:00,56.75226214721476
2022-01-22 21:00:00+00:00,53.923523530927426
2022-01-22 22:00:00+00:00,54.04885233249537
2022-01-22 23:00:00+00:00,60.88465859325715
2022-01-23 00:00:00+00:00,61.711232430907984
2022-01-23 01:00:00+00:00,55.891076439871824
2022-01-23 02:00:00+00:00,61.33141094394074
2022-01-23 03:00:00+00:00,51.87345654824528
2022-01-23 04:00:00+00:00,57.94964779439771
2022-01-23 05:00:00+00:00,53.77902900982352
2022-01-23 06:00:00+00:00,55.9452038367293
2022-01-23 07:00:00+00:00,58.42002469489235
2022-01-23 08:00:00+00:00,53.99912799338231
2022-01-23 09:00:00+00:00,61.22386135754616
2022-01-23 10:00:00+00:00,70.50415545573959
2022-01-23 11:00:00+00:00,67.32890721932296
2022-01-23 12:00:00+00:00,74.87870697057214
2022-01-23 13:00:00+00:00,67.96062554271708
2022-01-23 14:00:00+00:00,75.48416694867899
2022-01-23 15:00:00+00:00,78.71575588727994
2022-01-23 16:00:00+00:00,61.91927835954033
2022-01-23 17:00:00+00:00,65.81169197048044
2022-01-23 18:00:00+00:00,68.86636974116531
2022-01-23 19:00:00+00:00,62.24103343258367
2022-01-23 20:00:00+00:00,61.030744278147004
2022-01-23 21:00:00+00:00,57.023969077429605
2022-01-23 22:00:00+00:00,60.384422646095295
2022-01-23 23:00:00+00:00,60.22916352936074
2022-01-24 00:00:00+00:00,64.85966873024337
2022-01-24 01:00:00+00:00,61.09307516194668
2022-01-24 02:00:00+00:00,60.92367010219615
2022-01-24 03:00:00+00:00,57.635959677273995
2022-01-24 04:00:00+00:00,58.06920902886249
2022-01-24 05:00:00+00:00,58.20795757305499
